,ProductID,Weight,FatContent,ProductVisibility,ProductType,MRP,OutletID,EstablishmentYear,OutletSize,LocationType,OutletType,OutletSales
2899,128,5.88,0,0.003591414,7,153.3998,6,2004,2,1,1,2347.1802
2900,1348,6.635,0,0.0,9,175.2396,3,2009,1,2,2,2587.0503
2901,1399,15.2,0,0.0,8,50.1034,1,1987,0,2,1,693.51447
2902,1274,6.57,0,0.097077051,9,191.682,7,2002,2,1,1,3087.8123
2903,855,15.5,1,0.100746785,6,196.7768,6,2004,2,1,1,3245.9233
2904,1235,11.0,1,0.057147256,6,242.2512,9,1999,1,0,1,3972.1414
2905,520,10.695,0,0.096732533,6,62.4536,0,1998,2,2,0,204.55286
2906,64,17.25,0,0.035262656,4,92.412,2,2007,2,1,1,1468.0273
2907,1542,14.65,0,0.083343628,9,163.6552,6,2004,2,1,1,2920.4766
2908,331,9.3,0,0.089509222,3,145.7786,2,2007,2,1,1,2392.6252
2909,862,7.825,0,0.079790099,10,63.7826,7,2002,2,1,1,1067.0718
2910,143,12.695633368756642,0,0.143199389,14,120.144,4,1985,2,0,0,295.1649
2911,716,12.695633368756642,1,0.026710788,0,220.4456,5,1985,1,2,3,4377.2095
2912,1088,6.69,1,0.036967784,10,175.037,9,1999,1,0,1,2868.412
2913,1350,20.1,0,0.0,8,62.6536,9,1999,1,0,1,975.44055
2914,1357,14.85,0,0.061323488,9,254.4698,2,2007,2,1,1,3877.9749
2915,930,11.395,1,0.06987064,10,234.9616,3,2009,1,2,2,3267.1653
2916,865,12.695633368756642,0,0.099731744,6,177.937,4,1985,2,0,0,381.00113
2917,1343,18.6,0,0.118363749,11,56.1588,9,1999,1,0,1,933.3944
2918,273,10.195,0,0.0,13,43.0428,7,2002,2,1,1,658.8165
2919,33,13.5,0,0.094141186,14,188.1872,1,1987,0,2,1,2948.07
2920,1058,4.805,1,0.037692295,4,127.0704,6,2004,2,1,1,2099.5283
2921,503,17.2,1,0.042124032,3,148.7418,0,1998,2,2,0,275.77646
2922,1111,9.0,0,0.065381597,13,177.137,7,2002,2,1,1,2744.195
2923,932,19.75,0,0.020835893,6,187.9872,0,1998,2,2,0,493.6775
2924,480,10.3,0,0.07886623,0,177.937,9,1999,1,0,1,2970.499
2925,1160,15.6,0,0.0,13,176.0054,7,2002,2,1,1,2953.3843
2926,1030,16.1,1,0.160052329,5,35.3558,7,2002,2,1,1,631.75946
2927,125,9.3,0,0.043853769,7,191.9846,9,1999,1,0,1,3336.8972
2928,951,12.695633368756642,1,0.083043068,5,246.5144,4,1985,2,0,0,574.715
2929,495,11.85,1,0.055945372,0,53.2666,3,2009,1,2,2,699.5015
2930,1197,16.75,0,0.081780186,6,256.6988,2,2007,2,1,1,4412.3936
2931,996,18.85,0,0.055312384,0,131.4284,1,1987,0,2,1,2055.586
2932,663,7.895,1,0.061299601,2,55.4588,7,2002,2,1,1,877.685
2933,737,19.85,0,0.04574024,6,127.102,9,1999,1,0,1,2066.04
2934,512,11.35,1,0.023303069,4,185.4608,1,1987,0,2,1,3200.6
2935,278,16.0,0,0.090337797,4,140.3154,3,2009,1,2,2,1614.2509
2936,1200,11.65,0,0.039999537,13,229.8694,7,2002,2,1,1,3983.1436
2937,842,16.5,1,0.066519424,2,183.2292,3,2009,1,2,2,3085.7458
2938,381,7.17,1,0.059678319,6,129.5968,1,1987,0,2,1,2065.9656
2939,294,17.7,1,0.041015006,6,82.6276,7,2002,2,1,1,1301.6729
2940,856,5.675,1,0.023629875,13,156.2288,2,2007,2,1,1,2435.6318
2941,59,12.695633368756642,0,0.041976732,4,54.4982,5,1985,1,2,3,1762.337
2942,1117,17.2,0,0.157182948,10,158.9578,2,2007,2,1,1,2646.8782
2943,132,9.6,0,0.096492692,14,165.8158,7,2002,2,1,1,2371.5955
2944,1089,12.695633368756642,1,0.0,5,141.5812,5,1985,1,2,3,3821.544
2945,210,20.6,0,0.023489402,6,93.7778,9,1999,1,0,1,1533.0186
2946,636,10.195,0,0.160588464,5,143.4154,3,2009,1,2,2,1816.0365
2947,340,12.695633368756642,0,0.035959521,4,120.8782,5,1985,1,2,3,2989.7888
2948,73,19.7,0,0.024795057,14,82.2592,2,2007,2,1,1,1335.9226
2949,945,11.35,0,0.030855031,13,49.7008,9,1999,1,0,1,793.64935
2950,1301,6.235,0,0.020194535,9,257.6962,6,2004,2,1,1,3884.4802
2951,727,18.2,0,0.090410295,6,196.211,2,2007,2,1,1,3219.7107
2952,236,15.6,0,0.04494821,4,240.3854,1,1987,0,2,1,4070.7698
2953,1226,7.785,1,0.038348445,6,103.4964,2,2007,2,1,1,1696.3674
2954,308,18.85,0,0.141929473,3,169.9132,7,2002,2,1,1,2665.5398
2955,1002,16.85,0,0.04466528,6,184.9266,2,2007,2,1,1,3246.211
2956,1034,10.695,1,0.011490085,13,72.0038,2,2007,2,1,1,1169.706
2957,1529,16.75,0,0.075672596,8,36.8532,1,1987,0,2,1,549.08673
2958,1354,9.6,0,0.006698103,9,165.8184,8,1997,2,0,1,2501.0713
2959,69,18.7,0,0.014615718,14,52.4324,9,1999,1,0,1,856.4386
2960,954,15.2,0,0.019034783,13,238.4248,8,1997,2,0,1,3643.4434
2961,1052,16.1,1,0.013651105,6,106.7596,3,2009,1,2,2,1425.5273
2962,1016,16.7,1,0.060998134,0,97.2384,7,2002,2,1,1,1561.9279
2963,680,9.395,1,0.132314096,5,88.5198,2,2007,2,1,1,1348.5027
2964,1135,10.5,1,0.048197901,4,48.3376,6,2004,2,1,1,800.83417
2965,346,14.15,0,0.038063173,15,122.5046,3,2009,1,2,2,1881.1614
2966,1410,9.06,0,0.009768132,11,211.456,1,1987,0,2,1,3517.1553
2967,1013,12.695633368756642,0,0.02046897,13,150.2734,5,1985,1,2,3,3799.2576
2968,1220,12.695633368756642,1,0.118188689,0,185.224,4,1985,2,0,0,684.2073
2969,74,17.6,0,0.097612596,4,88.1856,3,2009,1,2,2,1187.0825
2970,1532,8.43,0,0.178055216,9,172.0422,7,2002,2,1,1,2889.5935
2971,61,7.81,0,0.067399162,14,246.2486,1,1987,0,2,1,4156.9023
2972,1274,6.57,0,0.097031198,9,192.882,9,1999,1,0,1,3274.9502
2973,1502,8.27,0,0.018851756,8,241.288,7,2002,2,1,1,4214.8677
2974,1239,12.695633368756642,1,0.0,0,101.0042,4,1985,2,0,0,291.54062
2975,1414,7.235,0,0.077168705,9,114.3492,3,2009,1,2,2,1617.6243
2976,1423,7.105,0,0.044899636,9,61.0562,7,2002,2,1,1,990.62054
2977,1509,5.21,0,0.011054747,9,259.5962,3,2009,1,2,2,3295.4866
2978,1406,14.6,0,0.059490504,11,241.4538,8,1997,2,0,1,3990.6787
2979,202,7.72,0,0.08700498,6,75.8986,0,1998,2,2,0,214.73068
2980,113,10.5,0,0.047978201,7,156.8946,1,1987,0,2,1,2533.8865
2981,25,15.7,0,0.037307618,14,181.7634,7,2002,2,1,1,3132.4397
2982,1067,8.3,1,0.0,4,87.8198,0,1998,2,2,0,206.40471
2983,592,6.17,0,0.017794028,10,65.9826,0,1998,2,2,0,182.31093
2984,964,7.71,1,0.066868428,13,55.4956,3,2009,1,2,2,746.1833
2985,70,12.695633368756642,0,0.033218416,14,74.7696,5,1985,1,2,3,2003.3024
2986,749,12.695633368756642,0,0.136563316,13,156.363,5,1985,1,2,3,3578.79
2987,317,19.75,1,0.018125015,5,178.266,2,2007,2,1,1,3082.8115
2988,1247,12.695633368756642,1,0.037581431,13,130.1994,5,1985,1,2,3,3469.1897
2989,355,16.2,0,0.173192865,3,104.399,0,1998,2,2,0,256.1403
2990,406,9.285,1,0.049380234,5,245.4144,7,2002,2,1,1,3892.0366
2991,1334,20.0,0,0.0,11,35.119,8,1997,2,0,1,611.8485
2992,942,16.35,0,0.020530851,6,51.3324,1,1987,0,2,1,740.28406
2993,972,19.35,1,0.021457551,6,121.3098,8,1997,2,0,1,2111.9226
2994,311,16.2,0,0.0,5,42.9454,1,1987,0,2,1,650.9648
2995,1068,15.35,1,0.055225368,10,149.1734,7,2002,2,1,1,2484.1445
2996,1482,5.4,0,0.048213839,8,162.8526,7,2002,2,1,1,2512.2744
2997,1319,12.695633368756642,0,0.038956596,9,114.6176,5,1985,1,2,3,3009.0884
2998,307,10.395,0,0.030152986,0,114.5176,6,2004,2,1,1,1919.1407
2999,418,12.8,0,0.069727079,15,263.6252,9,1999,1,0,1,4364.0464
3000,478,5.59,1,0.056922987,13,63.4168,2,2007,2,1,1,1128.8536
3001,930,11.395,1,0.069980785,10,234.4616,2,2007,2,1,1,3894.091
3002,135,13.85,0,0.034541588,7,116.8492,1,1987,0,2,1,1922.0325
3003,295,12.85,0,0.0,6,233.3642,2,2007,2,1,1,4078.307
3004,236,15.6,0,0.04497714,4,243.0854,6,2004,2,1,1,4025.4673
3005,1180,10.5,1,0.010972719,13,164.0842,1,1987,0,2,1,2585.9622
3006,98,6.865,0,0.014015003,14,128.0652,9,1999,1,0,1,2038.0371
3007,318,10.895,1,0.032504504,5,143.8102,9,1999,1,0,1,2457.6907
3008,981,10.5,1,0.025132415,6,218.8508,2,2007,2,1,1,3708.957
3009,1397,12.695633368756642,0,0.012040955,11,188.253,5,1985,1,2,3,4759.6416
3010,572,12.695633368756642,0,0.129368491,6,185.3898,5,1985,1,2,3,5237.5415
3011,574,11.35,1,0.045236996,13,103.1016,2,2007,2,1,1,1709.8752
3012,1347,19.75,0,0.014298622,9,102.5332,6,2004,2,1,1,1694.6112
3013,1228,12.695633368756642,0,0.075511074,15,192.282,5,1985,1,2,3,5332.4487
3014,184,16.2,1,0.0,5,175.637,3,2009,1,2,2,2567.6777
3015,1455,7.565,0,0.054595405,8,55.693,1,1987,0,2,1,749.7674
3016,947,4.92,0,0.0,0,200.3084,6,2004,2,1,1,3376.8694
3017,99,12.695633368756642,0,0.154065962,4,229.3668,4,1985,2,0,0,646.7362
3018,1473,13.6,0,0.009993163,9,177.637,8,1997,2,0,1,2982.6
3019,1007,19.2,1,0.084934509,3,154.9314,6,2004,2,1,1,2506.2322
3020,62,12.695633368756642,0,0.01148374,4,163.4526,5,1985,1,2,3,4052.4756
3021,1316,19.2,0,0.041193522,9,131.731,1,1987,0,2,1,2100.9622
3022,183,8.05,1,0.16493563,4,115.5518,9,1999,1,0,1,1880.781
3023,1021,14.85,1,0.059013051,6,159.7578,0,1998,2,2,0,414.4515
3024,1477,14.6,0,0.059525627,9,182.1976,7,2002,2,1,1,2965.9438
3025,1470,12.85,0,0.053552399,8,184.6608,7,2002,2,1,1,2810.811
3026,686,10.395,1,0.036882977,10,228.1352,8,1997,2,0,1,3924.33
3027,581,15.85,1,0.203588239,0,61.622,0,1998,2,2,0,202.45789
3028,1183,17.0,1,0.044470849,3,143.647,0,1998,2,2,0,307.865
3029,501,7.64,1,0.070814401,13,92.412,9,1999,1,0,1,1511.5259
3030,931,13.3,0,0.063825112,5,149.2708,3,2009,1,2,2,2201.6318
3031,1277,15.0,0,0.075167462,8,138.5838,0,1998,2,2,0,329.83908
3032,685,21.1,1,0.020835848,2,129.7994,2,2007,2,1,1,2074.895
3033,503,17.2,1,0.025145838,3,146.6418,1,1987,0,2,1,2487.9897
3034,769,6.4,0,0.085098856,5,42.0796,3,2009,1,2,2,528.40216
3035,117,19.7,0,0.038704546,7,125.7362,1,1987,0,2,1,2005.9861
3036,1226,7.785,1,0.03812554,6,106.7964,6,2004,2,1,1,1702.5457
3037,256,7.435,0,0.122814466,15,207.5638,6,2004,2,1,1,3494.8804
3038,1116,13.1,0,0.075092011,4,73.2354,7,2002,2,1,1,1151.4037
3039,1229,9.6,1,0.022259937,1,103.999,1,1987,0,2,1,1677.2251
3040,583,8.115,1,0.032132105,3,155.4972,1,1987,0,2,1,2368.7532
3041,687,16.6,0,0.026578464,5,55.0614,9,1999,1,0,1,892.71985
3042,102,8.21,0,0.01082531,7,150.2392,2,2007,2,1,1,2358.9932
3043,220,6.655,0,0.017027915,6,211.0586,3,2009,1,2,2,3212.06
3044,1242,12.8,1,0.079199274,4,184.6608,9,1999,1,0,1,3161.3982
3045,472,12.695633368756642,1,0.099912754,0,88.6856,5,1985,1,2,3,2576.0042
3046,991,19.35,1,0.058371696,6,237.1564,2,2007,2,1,1,4157.5425
3047,314,7.76,0,0.099343484,13,98.17,0,1998,2,2,0,220.2814
3048,207,7.575,0,0.055703431,4,195.3768,2,2007,2,1,1,3206.5046
3049,191,11.35,1,0.063483863,4,85.9856,3,2009,1,2,2,1181.3887
3050,1412,10.0,0,0.0,8,118.744,1,1987,0,2,1,1980.5571
3051,581,15.85,1,0.122320725,0,58.022,2,2007,2,1,1,859.55505
3052,90,12.65,0,0.062988082,14,160.6578,9,1999,1,0,1,2636.406
3053,313,18.1,0,0.022445019,6,97.0094,7,2002,2,1,1,1498.7114
3054,1070,12.35,1,0.038493141,6,110.957,6,2004,2,1,1,1810.4062
3055,22,18.75,0,0.023937034,4,100.4042,3,2009,1,2,2,1362.6339
3056,443,12.695633368756642,0,0.058064391,4,145.1128,5,1985,1,2,3,3777.586
3057,1509,12.695633368756642,0,0.010956581,9,259.9962,5,1985,1,2,3,7192.552
3058,844,9.1,1,0.008067116,5,79.9618,3,2009,1,2,2,1133.9736
3059,394,11.0,1,0.087774037,5,156.663,1,1987,0,2,1,2506.8933
3060,1529,12.695633368756642,0,0.132603297,8,35.3532,4,1985,2,0,0,102.90044
3061,489,13.35,1,0.014686484,3,206.3638,3,2009,1,2,2,3234.8447
3062,827,20.0,1,0.028123753,6,43.2744,8,1997,2,0,1,659.5069
3063,320,8.775,0,0.021725581,6,109.2228,2,2007,2,1,1,1700.64
3064,678,12.695633368756642,1,0.046432792,3,94.912,4,1985,2,0,0,341.87424
3065,42,8.93,0,0.028474903,4,152.334,7,2002,2,1,1,2320.6702
3066,47,15.75,0,0.165700218,4,37.7506,1,1987,0,2,1,636.5901
3067,1407,12.695633368756642,0,0.128458176,11,67.8142,4,1985,2,0,0,197.57988
3068,226,12.695633368756642,0,0.038267861,4,62.0852,5,1985,1,2,3,1757.894
3069,531,8.645,0,0.02156804,3,52.8982,1,1987,0,2,1,781.181
3070,680,9.395,1,0.131460394,5,85.2198,1,1987,0,2,1,1344.5118
3071,1116,13.1,0,0.074877667,4,76.6354,1,1987,0,2,1,1228.1246
3072,930,12.695633368756642,1,0.121838154,10,235.8616,4,1985,2,0,0,595.3953
3073,1014,7.645,1,0.06665054,13,41.1112,1,1987,0,2,1,733.2293
3074,983,7.63,1,0.134709764,13,44.8402,8,1997,2,0,1,713.3138
3075,1004,6.61,1,0.029011725,13,185.9898,8,1997,2,0,1,3157.816
3076,1432,12.695633368756642,0,0.016032699,9,194.8478,5,1985,1,2,3,5296.517
3077,606,12.695633368756642,1,0.047261392,4,213.5876,5,1985,1,2,3,5101.7817
3078,67,12.695633368756642,0,0.109379022,4,45.4428,5,1985,1,2,3,1132.7711
3079,971,19.25,1,0.058604732,5,85.5908,2,2007,2,1,1,1335.2106
3080,1068,15.35,1,0.055425341,10,149.3734,2,2007,2,1,1,2536.1177
3081,798,20.5,0,0.036213591,6,122.3756,7,2002,2,1,1,1989.5155
3082,1329,12.695633368756642,0,0.047486615,9,180.066,5,1985,1,2,3,5010.6733
3083,105,12.695633368756642,0,0.126021818,7,253.204,4,1985,2,0,0,605.3161
3084,251,7.905,0,0.054976522,5,109.7254,6,2004,2,1,1,1666.3439
3085,1526,12.695633368756642,0,0.0,8,42.9086,4,1985,2,0,0,84.269875
3086,1494,10.1,0,0.030331567,8,153.7656,3,2009,1,2,2,2218.8992
3087,632,12.695633368756642,0,0.118091992,13,132.6626,4,1985,2,0,0,311.47647
3088,25,12.695633368756642,0,0.037051812,14,182.8634,5,1985,1,2,3,6443.1396
3089,939,18.7,0,0.057537445,4,86.3566,8,1997,2,0,1,1314.8754
3090,808,7.275,0,0.028061488,13,145.076,3,2009,1,2,2,2125.1328
3091,354,12.695633368756642,0,0.061986186,15,35.6532,5,1985,1,2,3,963.41815
3092,1387,14.5,0,0.019475371,11,163.621,8,1997,2,0,1,2678.4783
3093,86,17.25,0,0.042307304,4,171.1764,9,1999,1,0,1,2945.2
3094,1315,20.2,0,0.112956552,9,124.9046,2,2007,2,1,1,2029.4365
3095,1361,12.15,0,0.029517792,9,114.815,6,2004,2,1,1,1944.5122
3096,779,12.695633368756642,0,0.073078549,5,109.6912,4,1985,2,0,0,275.3843
3097,488,12.5,1,0.062291551,0,197.1426,1,1987,0,2,1,3123.2695
3098,1118,12.695633368756642,0,0.065491357,5,148.705,5,1985,1,2,3,3796.9749
3099,168,11.5,0,0.014860557,15,174.008,8,1997,2,0,1,2954.8872
3100,530,11.3,0,0.056664709,0,248.0118,3,2009,1,2,2,3191.6477
3101,995,12.8,1,0.113832939,1,138.4838,6,2004,2,1,1,2074.675
3102,891,6.895,0,0.022460575,10,142.9812,8,1997,2,0,1,2123.6013
3103,283,12.85,0,0.030616733,15,251.704,8,1997,2,0,1,3895.943
3104,622,12.695633368756642,1,0.033392905,5,73.5354,5,1985,1,2,3,1984.6147
3105,1002,16.85,0,0.04459498,6,183.1266,3,2009,1,2,2,2875.4998
3106,791,17.85,1,0.046872134,6,122.3388,2,2007,2,1,1,2074.891
3107,106,8.365,0,0.071786706,7,39.3506,1,1987,0,2,1,689.71173
3108,188,9.395,0,0.103912541,13,234.2932,9,1999,1,0,1,3472.204
3109,60,12.695633368756642,0,0.025484041,14,143.8102,4,1985,2,0,0,423.85315
3110,956,13.65,0,0.026632476,1,231.9668,0,1998,2,2,0,635.69165
3111,790,12.695633368756642,1,0.094279524,6,89.7856,4,1985,2,0,0,243.62015
3112,901,13.35,0,0.032311584,10,63.3194,3,2009,1,2,2,851.17377
3113,1081,12.695633368756642,1,0.093840198,6,86.8882,5,1985,1,2,3,2445.0164
3114,474,12.695633368756642,0,0.140668056,4,264.4884,5,1985,1,2,3,5376.0874
3115,1499,20.2,0,0.066305026,9,62.351,2,2007,2,1,1,965.6398
3116,55,10.5,0,0.019079308,14,187.524,9,1999,1,0,1,3341.6714
3117,910,12.6,0,0.024174597,4,33.2874,1,1987,0,2,1,572.23236
3118,706,12.695633368756642,0,0.088889913,13,114.1518,5,1985,1,2,3,3127.44
3119,752,10.1,0,0.032096024,3,51.1008,6,2004,2,1,1,808.21564
3120,1237,14.1,0,0.066863337,13,197.9084,6,2004,2,1,1,3393.8416
3121,1260,12.695633368756642,0,0.036464158,9,180.1318,5,1985,1,2,3,5020.5522
3122,983,7.63,1,0.135471737,13,45.2402,2,2007,2,1,1,785.8947
3123,683,13.8,1,0.057194086,13,233.6984,2,2007,2,1,1,3726.0483
3124,467,8.35,1,0.127127013,5,75.4354,7,2002,2,1,1,1228.0132
3125,644,12.695633368756642,1,0.1328021,13,82.4908,4,1985,2,0,0,228.85463
3126,1471,12.695633368756642,0,0.069080314,9,89.6146,5,1985,1,2,3,2508.8457
3127,230,20.25,1,0.018843242,6,221.6772,7,2002,2,1,1,3672.0315
3128,235,8.575,1,0.071992202,4,196.0794,7,2002,2,1,1,3114.7703
3129,1248,17.85,0,0.052133441,13,120.6072,1,1987,0,2,1,2103.4968
3130,1356,5.615,0,0.126024084,8,124.573,7,2002,2,1,1,2013.9641
3131,1461,12.15,0,0.145335007,8,224.9404,7,2002,2,1,1,3956.2998
3132,331,12.695633368756642,0,0.088574755,3,145.4786,5,1985,1,2,3,3766.553
3133,1000,7.56,0,0.063870008,5,154.563,9,1999,1,0,1,2413.4846
3134,342,12.695633368756642,1,0.063704181,5,83.6566,5,1985,1,2,3,2412.5254
3135,988,10.8,0,0.08288617,4,189.9504,3,2009,1,2,2,2840.2705
3136,184,16.2,1,0.129148687,5,176.337,2,2007,2,1,1,2838.4734
3137,1093,13.0,1,0.070301658,13,65.5484,8,1997,2,0,1,1056.1881
3138,87,9.5,0,0.0,7,225.0088,6,2004,2,1,1,3895.0962
3139,939,18.7,0,0.057526565,4,85.2566,6,2004,2,1,1,1355.3362
3140,595,7.235,0,0.100369729,13,196.9452,3,2009,1,2,2,2860.9033
3141,767,12.695633368756642,1,0.159923438,3,253.0014,5,1985,1,2,3,6389.6143
3142,507,11.1,0,0.110672104,6,191.1846,8,1997,2,0,1,3057.849
3143,801,7.155,1,0.168447861,1,35.8874,9,1999,1,0,1,667.9243
3144,1536,7.825,0,0.185913021,9,252.4698,1,1987,0,2,1,3939.7112
3145,333,8.905,0,0.143938721,5,60.3878,2,2007,2,1,1,980.5503
3146,360,12.695633368756642,1,0.156168446,13,146.7418,5,1985,1,2,3,3513.7312
3147,266,9.195,0,0.015883951,0,83.4592,9,1999,1,0,1,1380.1294
3148,1200,11.65,0,0.039885362,13,228.9694,1,1987,0,2,1,4112.596
3149,1519,16.7,0,0.0,9,247.5776,0,1998,2,2,0,749.0889
3150,1015,9.1,1,0.081599833,1,176.8054,1,1987,0,2,1,2793.56
3151,945,11.35,0,0.030807134,13,49.4008,8,1997,2,0,1,778.38617
3152,16,12.695633368756642,1,0.107110465,14,55.6614,4,1985,2,0,0,197.86461
3153,774,5.695,1,0.067644586,1,256.5988,1,1987,0,2,1,4298.862
3154,1385,16.5,0,0.035857676,8,92.512,2,2007,2,1,1,1525.7649
3155,1280,10.695,0,0.063710075,9,36.4848,1,1987,0,2,1,559.8662
3156,416,12.695633368756642,0,0.127416049,6,214.2902,5,1985,1,2,3,5357.3564
3157,1450,17.7,0,0.0,9,167.7474,9,1999,1,0,1,3144.4165
3158,632,19.0,0,0.067584358,13,129.7626,7,2002,2,1,1,1963.061
3159,286,12.695633368756642,0,0.057125581,5,237.8906,4,1985,2,0,0,555.5075
3160,670,12.695633368756642,1,0.091526478,3,250.0408,5,1985,1,2,3,6106.278
3161,228,13.35,0,0.0,5,148.4392,3,2009,1,2,2,2198.2568
3162,1363,14.65,0,0.072053007,9,262.3594,6,2004,2,1,1,3880.6584
3163,1497,12.695633368756642,0,0.184271924,9,82.725,4,1985,2,0,0,227.26443
3164,1124,16.7,0,0.0,3,182.4292,1,1987,0,2,1,3262.8552
3165,217,11.6,0,0.038518959,4,55.3272,8,1997,2,0,1,886.7977
3166,254,8.96,1,0.06904552,6,197.3768,9,1999,1,0,1,3394.1484
3167,1411,9.6,0,0.029764629,9,44.4086,3,2009,1,2,2,489.88715
3168,188,12.695633368756642,0,0.103248816,13,237.3932,5,1985,1,2,3,5387.771
3169,1438,12.6,0,0.00749864,9,186.4556,2,2007,2,1,1,3097.8477
3170,1461,12.15,0,0.14586127,8,227.0404,2,2007,2,1,1,3888.1802
3171,680,9.395,1,0.131569883,5,88.1198,8,1997,2,0,1,1353.7351
3172,405,18.85,0,0.042649853,3,256.633,8,1997,2,0,1,3847.2344
3173,329,12.695633368756642,1,0.052923474,15,46.706,5,1985,1,2,3,1382.0338
3174,82,15.85,0,0.107508339,14,59.1904,1,1987,0,2,1,898.3815
3175,71,17.6,0,0.041785884,14,166.0526,3,2009,1,2,2,2646.2979
3176,685,21.1,1,0.020714738,2,127.7994,6,2004,2,1,1,2048.1323
3177,565,11.65,0,0.033910827,12,113.886,9,1999,1,0,1,1920.9022
3178,740,6.71,0,0.035642187,1,217.6166,9,1999,1,0,1,3499.1233
3179,631,15.6,0,0.087703106,13,220.0798,6,2004,2,1,1,3806.334
3180,298,13.3,0,0.021393893,0,119.8124,2,2007,2,1,1,2234.461
3181,608,14.1,0,0.126492074,6,85.3198,2,2007,2,1,1,1348.016
3182,930,11.395,1,0.116474658,10,236.0616,0,1998,2,2,0,589.72363
3183,420,13.65,0,0.066002079,5,44.2402,2,2007,2,1,1,676.3796
3184,1371,18.85,0,0.040363971,9,244.0144,6,2004,2,1,1,4187.523
3185,92,11.8,0,0.113329224,14,185.8924,8,1997,2,0,1,3153.0503
3186,1038,19.25,0,0.101773845,4,52.8956,8,1997,2,0,1,836.48584
3187,936,19.85,1,0.081620573,1,169.7816,7,2002,2,1,1,2712.8115
3188,1195,12.5,0,0.081299369,10,219.0798,7,2002,2,1,1,3633.5176
3189,257,15.5,0,0.033059299,0,105.7938,2,2007,2,1,1,1683.3203
3190,1433,17.75,0,0.030481663,11,181.666,1,1987,0,2,1,2764.6558
3191,706,14.75,0,0.089503609,13,112.2518,7,2002,2,1,1,1797.2433
3192,1060,8.985,1,0.058062665,5,130.831,3,2009,1,2,2,1799.0541
3193,1276,8.02,0,0.019870463,9,154.9972,8,1997,2,0,1,2345.7341
3194,550,9.8,0,0.026127057,13,216.385,9,1999,1,0,1,3442.853
3195,531,8.645,0,0.021708103,3,54.5982,2,2007,2,1,1,870.9016
3196,1017,17.35,1,0.027767045,3,88.9856,2,2007,2,1,1,1449.9741
3197,120,8.52,0,0.027212419,14,151.8682,2,2007,2,1,1,2366.3489
3198,1059,5.63,1,0.024680092,10,103.7306,2,2007,2,1,1,1716.8292
3199,1175,6.38,0,0.031892144,4,177.7344,6,2004,2,1,1,2889.7935
3200,217,12.695633368756642,0,0.03833243,4,54.3272,5,1985,1,2,3,1717.2609
3201,1005,5.78,0,0.0965817,1,162.4552,7,2002,2,1,1,2483.6548
3202,1247,10.0,1,0.0,13,129.2994,9,1999,1,0,1,2156.6606
3203,697,11.6,1,0.0097782,13,225.1404,9,1999,1,0,1,3536.4604
3204,893,11.65,0,0.0,6,187.724,3,2009,1,2,2,2834.1826
3205,980,19.2,1,0.157200063,5,189.3214,0,1998,2,2,0,548.8411
3206,268,10.895,1,0.016105023,4,121.773,0,1998,2,2,0,241.06844
3207,1069,17.35,1,0.069419362,5,92.3804,0,1998,2,2,0,209.96828
3208,747,6.65,0,0.146740745,6,125.5678,0,1998,2,2,0,278.9955
3209,233,12.695633368756642,0,0.049938496,0,195.6136,4,1985,2,0,0,439.55997
3210,1443,7.725,0,0.029072283,9,120.1414,8,1997,2,0,1,2031.2418
3211,291,8.71,1,0.072267645,3,184.8924,9,1999,1,0,1,3284.7307
3212,492,16.1,0,0.100436145,6,77.2328,7,2002,2,1,1,1282.3204
3213,68,14.65,0,0.170318251,7,56.1614,8,1997,2,0,1,941.85486
3214,713,12.6,0,0.087453208,6,110.0228,8,1997,2,0,1,2027.4211
3215,393,13.1,0,0.006062712,5,187.3898,8,1997,2,0,1,3059.5542
3216,630,12.695633368756642,0,0.020505252,6,91.483,5,1985,1,2,3,2537.389
3217,616,11.15,1,0.085860034,13,169.479,1,1987,0,2,1,2672.1235
3218,1239,20.7,1,0.079230482,0,98.8042,1,1987,0,2,1,1544.8157
3219,636,12.695633368756642,0,0.159162446,5,143.1154,5,1985,1,2,3,3248.4275
3220,1192,14.0,0,0.023869126,0,101.5332,2,2007,2,1,1,1703.0201
3221,1383,19.1,0,0.067431883,9,42.4796,7,2002,2,1,1,660.5969
3222,1133,9.695,1,0.21471985,0,225.9404,0,1998,2,2,0,563.835
3223,37,19.1,0,0.045564412,4,39.1138,2,2007,2,1,1,701.7938
3224,679,17.85,1,0.020979394,10,259.7936,9,1999,1,0,1,4022.6582
3225,644,11.65,1,0.075967092,13,84.4908,9,1999,1,0,1,1316.9589
3226,213,12.3,1,0.064719441,15,93.6804,9,1999,1,0,1,1503.8684
3227,1164,12.695633368756642,0,0.029981513,3,77.867,5,1985,1,2,3,2151.4456
3228,171,7.81,1,0.05553914,3,125.8046,2,2007,2,1,1,2035.1437
3229,1522,20.1,0,0.015022332,8,142.1154,2,2007,2,1,1,2388.0837
3230,315,10.5,1,0.066450399,15,80.796,3,2009,1,2,2,1122.3927
3231,1112,12.695633368756642,1,0.216601163,13,36.7874,4,1985,2,0,0,89.54935
3232,235,8.575,1,0.072139167,4,195.5794,3,2009,1,2,2,2826.4663
3233,1090,20.1,1,0.022420996,6,226.2036,6,2004,2,1,1,3762.6597
3234,1064,21.2,0,0.070676281,13,176.337,8,1997,2,0,1,2476.063
